TAX CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
1,10312.0,1.0,1.0,2266.0,1536.0,1970.0,1,445000,2020-12-14
1,10312.0,1.0,1.0,1360.0,1088.0,1970.0,1,499999,2020-09-04
1,10312.0,1.0,1.0,1720.0,1480.0,1970.0,1,0,2020-10-12
1,10312.0,1.0,1.0,1800.0,1516.0,1975.0,1,538888,2020-12-18
1,10312.0,1.0,1.0,2806.0,1376.0,1975.0,1,499000,2020-11-30
1,10312.0,1.0,1.0,3163.0,1376.0,1975.0,1,475000,2020-11-06
1,10312.0,1.0,1.0,1828.0,1480.0,1975.0,1,495000,2020-12-18
1,10312.0,1.0,1.0,1828.0,1480.0,1975.0,1,475000,2020-06-08
1,10312.0,1.0,1.0,1268.0,1088.0,1970.0,1,0,2020-06-08
1,10312.0,1.0,1.0,1766.0,1536.0,1970.0,1,330000,2021-01-07
1,10312.0,1.0,1.0,2475.0,1376.0,1970.0,1,510000,2020-08-18
1,10312.0,1.0,1.0,2007.0,1740.0,1970.0,1,0,2020-09-18
1,10312.0,1.0,1.0,1280.0,1408.0,1987.0,1,0,2020-07-22
1,10312.0,1.0,1.0,1673.0,1064.0,1987.0,1,385000,2020-04-10
1,10312.0,1.0,1.0,2461.0,1848.0,1975.0,1,420000,2020-11-09
1,10312.0,1.0,1.0,2800.0,1344.0,1975.0,1,555000,2020-12-09
1,10312.0,1.0,1.0,2052.0,960.0,1987.0,1,339900,2020-05-19
1,10312.0,1.0,1.0,1696.0,1408.0,1987.0,1,307000,2020-10-28
1,10312.0,1.0,1.0,2850.0,1064.0,1987.0,1,409000,2021-02-05
1,10312.0,1.0,1.0,1283.0,1408.0,1987.0,1,0,2020-04-14
1,10312.0,1.0,1.0,1267.0,1240.0,1987.0,1,447000,2020-10-14
1,10312.0,1.0,1.0,1267.0,1240.0,1987.0,1,0,2021-01-14
1,10312.0,1.0,1.0,3760.0,2272.0,1975.0,1,650000,2020-10-30
1,10312.0,1.0,1.0,1170.0,1339.0,1982.0,1,435000,2020-12-21
1,10312.0,1.0,1.0,1620.0,1260.0,1980.0,1,467000,2020-06-30
1,10312.0,1.0,1.0,1650.0,1378.0,1980.0,1,430000,2020-05-22
1,10312.0,1.0,1.0,1200.0,1378.0,1980.0,1,433500,2020-04-09
1,10312.0,1.0,1.0,1980.0,1176.0,1975.0,1,377500,2020-09-25
1,10312.0,1.0,1.0,2700.0,1900.0,1975.0,1,0,2020-09-02
1,10312.0,1.0,1.0,1620.0,1260.0,1980.0,1,0,2020-07-22
1,10312.0,1.0,1.0,2124.0,1640.0,1975.0,1,515000,2020-10-29
