TAX CLASS AT PRESENT,ZIP CODE,YEAR BUILT,SALE PRICE,SALE DATE
2,10022,1938.0,730000,2020-09-25
2,10022,1938.0,1450000,2020-05-04
2,10022,1938.0,999000,2020-11-06
2,10022,1938.0,2800000,2021-03-19
2,10022,1938.0,0,2021-02-01
2,10022,1961.0,1300000,2020-12-22
2,10022,1926.0,1050000,2020-05-26
2,10022,1929.0,677353,2020-12-07
2,10022,1929.0,1200000,2020-12-28
2,10022,1929.0,945000,2021-03-22
2,10022,1929.0,288990,2020-12-07
2,10022,1959.0,460000,2020-06-29
2,10022,1959.0,685000,2020-10-09
2,10022,1959.0,650000,2020-10-22
2,10022,1959.0,350000,2020-10-22
2,10022,1959.0,350000,2020-10-27
2,10022,1959.0,650000,2020-12-18
2,10022,1927.0,775000,2021-01-28
2,10022,1927.0,1150000,2020-06-11
2,10022,1927.0,1415000,2021-03-08
2,10022,1928.0,660000,2020-10-15
2,10022,1930.0,0,2020-09-08
2,10022,1930.0,8268075,2020-11-12
2,10022,1930.0,5700000,2020-12-11
2,10022,1930.0,300000,2021-01-12
2,10022,1960.0,1540000,2020-06-12
2,10022,1960.0,1250000,2020-07-08
2,10022,1920.0,325000,2020-12-24
2,10022,1930.0,0,2020-09-09
2,10022,1930.0,360000,2020-11-19
2,10022,1975.0,1700000,2020-08-05
2,10022,1975.0,1600000,2021-03-03
2,10022,1975.0,1565000,2021-01-26
2,10022,1975.0,1600000,2021-02-04
2,10022,1975.0,1600000,2021-03-03
2,10022,1929.0,1925000,2021-03-30
2,10022,1929.0,1925000,2021-03-30
2,10022,1988.0,1515000,2020-08-13
2,10022,1988.0,0,2020-06-30
2,10022,1988.0,1625000,2021-01-19
2,10022,1929.0,3500000,2020-12-29
2,10022,1929.0,0,2020-08-19
2,10022,1929.0,3500000,2020-12-29
2,10022,1929.0,1025000,2020-11-05
2,10022,1929.0,0,2020-08-19
2,10022,1929.0,0,2020-08-19
2,10022,1929.0,3500000,2020-12-29
2,10022,1929.0,1090000,2021-02-16
2,10022,1929.0,0,2020-08-19
2,10022,1958.0,700000,2020-04-03
2,10022,1958.0,0,2020-06-19
2,10022,1958.0,870000,2021-01-20
2,10022,1958.0,1200000,2020-10-22
2,10022,1958.0,1326000,2021-03-10
2,10022,1959.0,0,2020-11-05
2,10022,1959.0,750000,2020-06-11
2,10022,1959.0,1460250,2020-05-07
2,10022,1960.0,125000,2021-02-18
2,10022,1960.0,1000000,2020-07-07
2,10022,1960.0,825000,2020-07-09
2,10022,1960.0,0,2020-09-18
2,10022,1960.0,1072000,2020-06-17
2,10022,1960.0,750000,2021-02-17
2,10022,1960.0,1975000,2021-02-17
2,10022,1960.0,1300000,2021-03-09
2,10022,1960.0,875000,2020-08-12
2,10017,1964.0,0,2020-09-18
2C,10017,2014.0,11641825,2020-04-16
2,10022,1981.0,0,2020-07-15
2,10016,1986.0,0,2021-03-08
2,10016,1986.0,0,2020-10-05
2,10016,1986.0,810000,2021-03-18
2,10016,1986.0,0,2021-01-26
2,10016,1986.0,940000,2020-08-14
2,10017,1982.0,0,2020-04-10
2,10017,1982.0,723000,2021-01-21
2,10017,1982.0,900000,2020-10-13
2,10017,1982.0,0,2020-12-29
2,10017,1982.0,0,2020-11-17
2,10017,1982.0,1200000,2020-10-08
2,10017,1982.0,952000,2020-12-11
2,10017,1982.0,0,2020-10-29
2,10017,1982.0,2200000,2021-02-10
2,10017,1982.0,2350000,2021-03-12
2,10017,1982.0,1135000,2020-11-09
2,10017,1985.0,1292500,2020-07-30
2,10017,1956.0,0,2020-05-01
2,10017,1956.0,0,2021-03-01
2,10017,1956.0,575000,2020-06-01
2,10017,1988.0,0,2020-10-01
2,10017,1988.0,0,2020-12-18
2,10017,1988.0,1390000,2020-04-29
2,10017,1979.0,625000,2020-12-29
2,10017,1979.0,1300000,2020-05-15
2,10017,1979.0,1043750,2020-11-24
2,10017,1979.0,0,2021-02-26
2,10017,1979.0,825000,2020-11-16
2,10017,1979.0,1550000,2021-01-15
2,10017,1979.0,1650000,2020-10-29
2,10017,2006.0,1428000,2020-12-14
2,10017,1985.0,0,2020-11-25
2,10017,1985.0,0,2020-10-14
2,10017,1985.0,1239500,2020-04-23
2,10017,1985.0,0,2020-07-01
2,10017,1985.0,680000,2020-06-16
2,10017,1985.0,0,2020-07-28
2,10022,1980.0,800000,2020-06-24
2,10022,1980.0,757500,2020-06-01
2,10022,1901.0,487000,2021-02-25
2,10022,1958.0,815000,2020-08-04
2,10022,1958.0,800000,2020-05-22
2,10022,1958.0,835000,2020-06-24
2,10022,2006.0,952000,2020-10-16
2,10022,2006.0,2600000,2020-10-13
2,10022,2006.0,2300000,2020-04-21
2,10022,2006.0,2025000,2020-12-29
2,10022,2006.0,0,2021-02-25
2,10022,2006.0,2400000,2020-09-08
2,10022,2006.0,1360000,2021-03-12
2,10022,2006.0,1370000,2021-01-04
2,10022,2006.0,0,2020-07-17
2,10022,2006.0,0,2020-12-15
2,10022,1990.0,1650000,2020-04-29
2,10022,1990.0,0,2021-03-10
2,10022,1990.0,950000,2021-03-10
2,10022,1990.0,920000,2021-03-02
2,10022,1990.0,0,2020-12-14
2,10022,1990.0,950000,2021-02-19
2,10022,1990.0,1500000,2021-02-17
2,10022,1990.0,1105329,2020-05-27
2,10022,1990.0,1560000,2020-04-23
2,10022,1990.0,0,2020-09-16
2,10022,1990.0,1429000,2021-03-17
2,10022,1990.0,1050000,2020-04-27
2,10022,1990.0,0,2020-11-09
2,10022,1990.0,0,2020-11-09
2,10022,2004.0,0,2020-06-23
2,10022,2014.0,4350000,2020-07-17
2,10022,2014.0,10,2020-06-23
2,10022,2014.0,0,2020-12-22
2,10017,1983.0,1400000,2021-02-03
2,10017,1983.0,1335000,2021-02-18
2,10017,1980.0,0,2020-11-23
2,10017,1980.0,0,2020-08-08
2,10017,1980.0,585000,2020-12-29
2,10017,1980.0,985000,2020-11-30
2,10017,1977.0,720000,2020-12-30
2,10017,1977.0,0,2021-02-23
2,10017,2008.0,0,2020-07-24
2,10017,2008.0,0,2020-07-24
2,10017,2008.0,0,2020-07-24
2,10017,2008.0,0,2020-05-07
2,10017,2008.0,4595000,2020-11-04
2,10017,1962.0,495000,2020-06-29
2,10017,1962.0,0,2020-06-19
2,10017,1962.0,0,2020-10-29
2,10017,1962.0,525000,2020-05-19
2,10017,1962.0,570000,2021-01-13
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,380000,2020-11-19
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,460000,2020-06-24
2,10017,1962.0,408000,2020-09-25
2,10017,1962.0,450000,2021-02-12
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,0,2021-03-10
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,11500000,2020-11-16
2,10017,1962.0,0,2020-04-23
2,10017,1962.0,725000,2020-04-17
2,10017,1984.0,1319000,2021-02-25
2,10017,1984.0,675000,2021-02-11
2,10017,1984.0,820000,2021-02-01
2,10017,1984.0,0,2020-10-16
2,10017,1984.0,1200000,2020-11-23
2,10017,1984.0,0,2020-12-11
2,10017,1984.0,0,2020-12-29
2,10017,1984.0,1275000,2020-12-03
2,10017,1984.0,2350000,2020-06-02
2,10017,1984.0,1934675,2021-02-25
2,10017,1984.0,0,2021-03-01
2,10017,1984.0,0,2020-12-11
2,10017,1984.0,0,2021-03-18
2,10017,1984.0,5100000,2021-01-07
2,10017,1982.0,0,2020-09-24
2,10017,1982.0,1255000,2021-02-11
2,10017,1982.0,1475000,2021-02-10
2,10017,1982.0,1295000,2020-09-29
2,10017,1982.0,1422000,2020-06-10
2,10017,1982.0,1150000,2020-11-20
2,10017,1982.0,1600000,2020-12-15
2,10022,1900.0,1195000,2020-11-24
2,10022,1900.0,1290000,2020-09-17
2,10022,1900.0,0,2021-02-12
2,10022,2014.0,0,2020-12-08
2,10022,2014.0,3786000,2020-05-15
2,10022,2007.0,2300000,2020-06-18
2,10022,2007.0,0,2021-02-17
2,10022,2008.0,0,2020-05-02
2,10022,2008.0,0,2020-05-07
2,10022,2008.0,0,2020-10-15
2,10022,2008.0,5800000,2020-09-15
2,10022,1959.0,510000,2021-03-01
2,10022,1941.0,910000,2020-04-30
2,10022,2002.0,2590000,2020-09-29
2,10022,2002.0,0,2021-02-08
2,10022,2002.0,0,2020-09-25
2,10022,2002.0,0,2021-03-10
2,10022,2002.0,0,2020-04-10
2,10022,2002.0,1320000,2021-01-19
2,10022,2002.0,0,2020-11-20
2,10022,1958.0,0,2020-09-11
2,10022,1958.0,0,2020-06-08
2,10022,1958.0,850000,2021-01-20
2,10022,1958.0,0,2021-02-10
2,10022,1958.0,730000,2021-03-08
2,10022,1958.0,0,2020-09-11
2,10022,1958.0,0,2020-07-22
2,10022,1958.0,0,2020-09-11
2,10022,1958.0,0,2021-03-01
2,10022,1958.0,1675000,2021-02-22
2,10022,1972.0,817500,2020-09-03
2,10022,1972.0,0,2021-01-26
2,10022,1972.0,1122500,2020-12-23
2,10022,1972.0,0,2020-12-15
2,10022,1972.0,0,2020-07-02
2,10022,1983.0,1500000,2020-11-20
2,10022,1983.0,950000,2020-10-21
2,10022,1983.0,1920000,2020-12-16
2,10022,1983.0,1800000,2020-04-29
2,10022,1983.0,0,2020-12-14
2,10022,1983.0,1725000,2020-06-30
2,10022,1927.0,550000,2020-08-20
2,10022,1927.0,1250000,2021-02-12
2,10022,1981.0,600000,2020-07-29
2,10022,1981.0,770000,2020-04-28
2A,10022,1900.0,2600000,2021-03-11
2A,10017,1910.0,0,2020-04-26
2C,10022,2017.0,0,2021-01-20
2C,10022,2017.0,1733571,2020-06-26
2C,10022,2017.0,1764118,2020-07-21
2C,10022,2017.0,1995000,2020-08-05
2,10022,1964.0,525000,2020-05-27
2,10022,1964.0,1070000,2020-06-25
2,10022,1964.0,430000,2020-05-21
2,10022,1964.0,635000,2020-06-15
2,10022,1964.0,575000,2021-01-26
2,10022,1964.0,438000,2020-08-11
2,10022,1931.0,575000,2020-08-25
2,10022,1931.0,1049000,2020-06-24
2,10022,1931.0,660000,2021-02-03
2,10022,1931.0,943965,2020-06-11
2,10022,1931.0,605000,2020-07-09
2,10022,1931.0,615000,2021-03-08
2,10022,1931.0,585000,2021-02-23
2,10022,1931.0,379450,2020-05-08
2,10022,1960.0,999999,2020-12-31
2,10022,1960.0,425000,2021-03-23
2,10022,1960.0,1373000,2020-06-16
2,10022,1960.0,330000,2020-08-24
2,10022,1958.0,505000,2020-11-25
2,10022,1958.0,520000,2020-07-23
2,10022,1958.0,1180000,2020-05-18
4,10022,1900.0,0,2020-11-17
4,10017,1952.0,1500000,2020-11-30
4,10017,1928.0,26726748,2020-06-16
4,10017,1928.0,26726748,2020-06-16
4,10017,2014.0,13000000,2020-04-16
4,10017,1967.0,9457283,2020-10-30
4,10017,1967.0,908145,2021-02-09
4,10017,1967.0,4440420,2020-11-17
4,10017,1967.0,1256640,2020-12-09
4,10017,1956.0,750000,2020-12-30
4,10017,1979.0,15750000,2020-11-10
4,10022,1958.0,800000,2020-05-22
4,10022,1958.0,15000,2020-07-01
4,10022,1958.0,835000,2020-06-24
4,10022,2003.0,2400000,2021-02-18
4,10022,2002.0,60000,2020-11-04
2,10036,1910.0,5460000,2020-04-30
2,10036,1930.0,2900000,2021-02-18
2A,10036,1910.0,3800000,2020-12-10
2,10036,1920.0,0,2020-09-17
2,10036,1920.0,0,2020-05-06
2,10036,1920.0,0,2020-05-06
2,10019,1920.0,1,2020-11-27
2,10019,1920.0,1,2020-11-27
2,10019,1920.0,1,2020-11-27
2,10019,1920.0,1,2020-11-27
2,10019,1920.0,1,2020-11-27
2,10019,1920.0,1,2020-11-27
2,10019,1920.0,1,2020-11-27
2,10019,1920.0,1,2020-11-27
2,10019,1920.0,1,2020-11-27
2,10019,1920.0,1,2020-11-27
2,10019,1920.0,1,2020-11-27
2,10019,1920.0,1,2020-11-27
2,10019,1920.0,1,2020-11-27
2,10019,1920.0,1,2020-11-27
2B,10019,1920.0,4538077,2020-05-29
2,10019,1920.0,6000000,2020-07-31
2B,10019,1920.0,3000000,2020-04-28
2B,10019,1920.0,10000000,2020-11-25
2,10019,1940.0,9000000,2020-12-31
2,10036,1930.0,267955,2020-06-26
2,10036,1900.0,0,2020-10-09
2,10036,1900.0,400000,2021-03-16
2,10036,1920.0,383500,2020-05-06
2,10036,1920.0,361998,2020-08-13
2,10036,1920.0,375000,2021-01-20
2,10036,1930.0,520000,2020-06-03
2,10036,1900.0,405000,2020-04-22
2,10036,1920.0,655000,2020-07-23
2C,10036,1920.0,381520,2020-06-05
2,10036,1920.0,318000,2020-09-25
2,10019,1920.0,500000,2021-02-24
2,10019,1920.0,535000,2021-03-03
2C,10019,1920.0,757000,2020-09-04
2,10019,1923.0,152500,2021-01-22
2,10019,1923.0,0,2020-09-22
2,10019,1962.0,235000,2020-11-10
2,10019,1962.0,150000,2020-07-08
2,10019,1962.0,80000,2020-07-16
2,10019,1962.0,150000,2020-10-08
2,10019,1962.0,145000,2020-11-16
2,10019,1962.0,659000,2020-09-22
2,10019,1962.0,250000,2020-08-20
2,10019,1962.0,219000,2020-12-10
2,10019,1962.0,220000,2020-08-20
2,10019,1962.0,131000,2021-02-25
2,10019,1916.0,887000,2021-02-26
2,10019,1916.0,1350000,2021-02-05
2,10019,1916.0,2375000,2020-12-15
2,10019,1909.0,1995000,2021-02-03
2,10019,1927.0,0,2020-12-28
2,10019,1927.0,0,2020-12-28
2,10019,1941.0,2995000,2021-02-17
2,10019,1941.0,1470000,2021-02-02
2,10019,1925.0,2235000,2020-07-30
2,10019,1925.0,1150000,2021-01-11
2,10019,1940.0,0,2020-12-22
2,10019,1940.0,1500000,2020-12-30
2,10019,1940.0,2925000,2020-05-19
2,10019,1940.0,0,2020-12-31
2,10019,1940.0,0,2020-12-31
2,10019,1940.0,0,2020-12-31
2,10019,1940.0,360000,2021-02-11
2,10019,1940.0,2300000,2021-01-05
2,10019,1940.0,0,2020-11-18
2,10019,1940.0,0,2020-11-18
2,10019,1900.0,600000,2020-06-08
2,10019,1900.0,0,2020-12-22
2,10019,1900.0,599000,2021-02-17
2,10019,1963.0,0,2021-01-26
2,10019,1963.0,0,2020-11-20
2,10019,1963.0,0,2020-11-20
2,10019,1963.0,825000,2020-09-14
2,10019,1963.0,1230000,2021-03-15
2,10019,1963.0,0,2020-12-30
2,10019,1963.0,0,2020-11-20
2,10019,1968.0,1,2020-12-22
2,10036,1924.0,436000,2020-12-21
2,10036,1924.0,499000,2020-07-20
2,10036,1924.0,540000,2020-10-27
2,10036,1924.0,0,2020-12-23
2,10036,1924.0,312500,2020-06-03
2,10036,1924.0,250000,2021-03-11
2,10036,1924.0,575000,2020-04-06
2,10036,1924.0,260000,2020-08-28
2,10019,1980.0,400000,2020-04-22
2,10019,1980.0,525000,2020-07-23
2,10019,1941.0,418892,2020-11-17
2,10019,1925.0,675000,2021-01-11
2,10019,1925.0,1400000,2020-05-14
2,10019,1925.0,0,2020-09-25
2,10019,1935.0,452000,2020-04-09
2,10019,1935.0,565000,2020-06-29
2,10019,1935.0,0,2020-12-22
2,10019,1925.0,600000,2020-07-28
2,10019,1925.0,890000,2020-04-24
2,10019,1912.0,737500,2021-02-25
2,10019,1945.0,423000,2020-10-30
2,10019,1945.0,390000,2021-01-19
2,10019,1945.0,485000,2020-05-11
2,10019,1964.0,540000,2021-02-18
2,10019,1964.0,800000,2021-02-22
2,10019,1933.0,597500,2021-02-01
2,10019,1920.0,0,2020-11-02
2,10019,1957.0,540000,2021-01-06
2,10019,1957.0,670000,2021-01-12
2,10019,1957.0,0,2020-12-23
2,10019,1957.0,0,2020-09-11
2,10019,1957.0,620000,2020-07-08
2,10019,1957.0,1235000,2020-10-13
2,10019,1957.0,1780000,2020-08-18
2,10019,1948.0,725000,2020-08-06
2,10019,1948.0,800000,2021-03-08
2,10019,1939.0,900000,2020-10-21
2,10019,1935.0,130000,2020-12-07
2,10019,1935.0,153000,2021-02-23
2,10019,1935.0,1175000,2021-03-08
2,10019,1923.0,0,2020-09-16
2,10019,1963.0,750000,2020-12-29
2,10019,1963.0,5400000,2020-12-11
2,10019,1987.0,0,2020-08-31
2,10019,1987.0,0,2020-05-20
2,10019,1987.0,0,2020-12-02
2,10019,1987.0,1535000,2020-11-03
2,10019,1987.0,2150000,2021-03-29
2,10019,1987.0,1875000,2020-10-07
2,10019,1968.0,0,2021-02-05
2,10019,1968.0,0,2020-11-20
2,10019,1968.0,850000,2020-10-19
2,10019,1968.0,600000,2020-05-22
2,10019,1968.0,865000,2020-04-09
2,10019,1968.0,0,2020-08-27
2,10019,1968.0,750000,2020-06-10
2,10019,1982.0,0,2020-05-20
2,10019,1982.0,0,2020-05-20
2,10019,1987.0,970000,2021-03-23
2,10019,1987.0,0,2021-01-10
2,10019,1987.0,960000,2020-05-01
2,10019,1987.0,0,2020-12-11
2,10019,1987.0,0,2020-09-04
2,10019,1987.0,695000,2020-05-12
2,10019,1987.0,0,2020-08-20
2,10019,1987.0,0,2020-07-08
2,10019,1987.0,1410000,2021-01-13
2,10019,1987.0,1700000,2020-12-02
2,10019,1923.0,554000,2020-05-08
2,10019,1923.0,898000,2021-02-04
2,10019,1926.0,608000,2021-02-24
2,10019,2009.0,5550000,2020-09-04
2,10019,2009.0,5700000,2021-02-03
2,10019,2009.0,6000000,2021-02-11
2,10019,2009.0,6000000,2020-08-28
2,10019,2009.0,16750000,2020-12-22
2,10019,2009.0,18405994,2020-12-03
2,10019,2009.0,16845875,2021-03-26
2,10019,2009.0,17220000,2020-05-15
2,10019,2009.0,17220000,2020-07-24
2,10019,2009.0,28000000,2020-05-29
2,10019,2009.0,0,2020-06-29
2,10019,2009.0,11231750,2021-02-11
2,10019,2009.0,0,2020-06-29
2,10019,2009.0,7965350,2020-09-09
2,10019,2009.0,0,2020-06-29
2,10019,2009.0,3614960,2020-07-09
2,10019,2009.0,3798465,2020-05-05
2,10019,2009.0,3800000,2021-01-08
2,10019,2009.0,0,2020-06-29
2,10019,2009.0,2993984,2021-01-21
2,10019,2009.0,0,2020-06-29
2,10019,2009.0,0,2020-06-29
2,10019,2009.0,3819110,2021-01-19
2,10019,2009.0,0,2020-06-29
2,10019,2009.0,0,2020-06-29
2,10019,2009.0,8535731,2020-09-17
2,10019,1924.0,1708819,2020-07-23
2,10019,1924.0,2792652,2020-06-02
2,10019,1924.0,8111561,2020-07-27
2,10019,1930.0,975000,2020-11-23
2,10019,1930.0,4950000,2021-01-15
2,10019,1930.0,710000,2020-10-08
2,10019,1930.0,1200000,2020-10-30
2,10019,1930.0,2100000,2020-12-02
2,10019,1930.0,0,2020-10-20
2,10019,1930.0,3850000,2021-01-08
2,10019,1930.0,3795250,2020-06-18
2,10019,1950.0,0,2020-12-31
2,10019,1950.0,1100000,2020-05-15
2,10036,2006.0,750000,2020-04-30
2,10036,2006.0,800000,2020-08-12
2,10036,2006.0,870000,2020-07-28
2,10036,2006.0,2030000,2020-05-18
2,10036,2006.0,0,2020-11-23
2,10036,2006.0,0,2021-01-07
2,10036,2006.0,0,2020-09-17
2,10036,2006.0,1175000,2021-01-22
2,10036,2006.0,1920000,2021-01-08
2,10036,2006.0,0,2020-10-05
2,10036,2006.0,2550000,2020-07-23
2,10036,2006.0,2180000,2020-12-29
2,10019,2015.0,3156575,2020-09-10
2,10019,2015.0,3411138,2020-09-18
2,10019,2015.0,5193075,2020-12-18
2,10019,2015.0,2036500,2020-04-09
2,10019,2015.0,3716613,2020-09-04
2,10019,2015.0,1545375,2020-08-27
2,10019,2015.0,1807394,2020-10-16
2,10019,2015.0,1384820,2020-08-07
2,10019,2015.0,3767525,2020-07-30
2,10019,2015.0,1816425,2020-08-14
2,10019,2015.0,1811379,2020-07-23
2,10019,2015.0,1816425,2020-07-23
2,10019,2015.0,0,2020-12-01
2,10019,2015.0,50912500,2020-04-09
2,10019,2015.0,53585406,2020-04-14
2,10019,2015.0,53967250,2020-07-14
2,10019,2015.0,56258313,2020-04-17
2,10019,2015.0,55500000,2020-07-21
2,10019,2015.0,61604125,2020-09-03
2,10019,2015.0,61000000,2020-08-19
2,10019,2015.0,62622375,2020-09-18
2,10019,2015.0,63131500,2020-09-04
2,10019,2015.0,99903375,2020-07-23
2,10019,2015.0,30500000,2020-08-14
2,10019,2015.0,40730000,2020-07-30
2,10019,2015.0,40000000,2020-10-16
2,10019,2015.0,49000000,2020-08-07
2,10036,2004.0,899000,2020-07-01
2,10036,2004.0,910000,2020-12-11
2,10036,2004.0,0,2021-03-09
2,10036,2004.0,0,2020-09-23
2,10036,2004.0,740220,2021-03-12
2,10036,2004.0,875000,2021-01-12
2,10036,2004.0,650000,2021-03-15
2,10036,2004.0,0,2021-03-09
2,10036,2004.0,0,2020-12-29
2,10036,2004.0,1350000,2020-05-14
2,10036,2004.0,0,2020-07-28
2,10036,2004.0,1530000,2020-06-26
2,10036,2004.0,1960000,2020-04-20
2,10036,2004.0,1216250,2020-10-27
2,10036,2004.0,1225000,2020-09-24
2,10036,2004.0,1250000,2020-11-20
2,10036,2004.0,1285000,2021-02-26
2,10019,1989.0,570000,2020-07-13
2,10019,1989.0,525000,2020-04-10
2,10019,1989.0,805000,2020-05-20
2,10019,1989.0,520000,2020-12-21
2,10019,1989.0,585500,2020-04-01
2,10019,1989.0,480867,2020-08-19
2,10019,1989.0,1190000,2020-12-10
2,10019,1989.0,840000,2021-03-02
2,10019,1989.0,1275000,2020-05-18
2,10019,1989.0,775000,2020-12-30
2,10019,1989.0,0,2021-02-12
2,10019,1989.0,825000,2021-03-22
2,10019,1989.0,570000,2021-02-02
2,10019,1989.0,425000,2020-10-13
2,10019,1989.0,1,2020-06-12
2,10019,1989.0,0,2020-05-29
2,10019,1989.0,545000,2021-01-28
2,10019,1989.0,790000,2021-03-16
2,10019,1989.0,533000,2020-08-27
2,10019,1989.0,550000,2020-11-30
2,10019,1989.0,510000,2021-03-03
2,10019,2005.0,0,2020-08-03
2,10019,2005.0,1040000,2021-02-04
2,10019,2005.0,1200000,2020-10-01
2,10019,1930.0,1700000,2020-12-29
2,10019,1930.0,2300000,2020-12-03
2,10019,1930.0,2400000,2020-12-11
2,10019,1947.0,495000,2021-02-16
2,10019,1947.0,740000,2021-02-03
2,10019,1947.0,960000,2021-03-03
2,10019,1947.0,0,2020-04-16
2,10019,1947.0,900000,2021-03-01
2,10019,1947.0,472500,2021-01-21
2,10019,2005.0,0,2020-10-30
2,10019,2005.0,1442000,2020-07-29
2,10019,1979.0,869000,2021-02-22
2,10019,1979.0,0,2020-08-20
2,10019,1979.0,1365000,2021-03-25
2,10019,1979.0,1555000,2020-10-23
2,10019,1979.0,1507302,2020-06-15
2,10019,1979.0,1421000,2020-08-03
2,10019,1979.0,939000,2021-01-25
2,10019,1931.0,0,2020-08-25
2,10019,1931.0,0,2020-12-15
2,10019,1931.0,999000,2021-01-29
2,10019,1931.0,0,2020-06-24
2,10019,1931.0,0,2020-09-01
2,10019,1931.0,590000,2020-08-17
2,10019,1931.0,0,2020-10-01
2,10019,1931.0,975000,2021-03-26
2,10019,1931.0,720000,2020-05-29
2,10019,1931.0,0,2020-10-01
2,10019,1931.0,4000000,2020-12-23
2,10019,1931.0,0,2020-12-18
2,10019,1931.0,678000,2020-05-01
2,10019,1931.0,785000,2020-12-18
2,10019,1931.0,705000,2020-07-01
2,10019,1931.0,0,2020-11-18
2,10019,1931.0,63000,2020-05-18
2,10019,1931.0,0,2020-11-27
2,10019,1931.0,931699,2020-10-29
2,10019,1931.0,763688,2020-07-23
2,10019,1931.0,0,2020-08-03
2,10019,1931.0,1200000,2020-05-26
2,10019,1978.0,872500,2020-04-30
2,10019,1978.0,0,2020-12-28
2,10019,1978.0,0,2020-06-13
2,10019,1978.0,0,2020-07-31
2,10019,1978.0,0,2021-01-22
2,10019,1978.0,2025000,2020-07-01
2,10019,1978.0,0,2020-05-20
2,10019,1978.0,1175000,2020-12-21
2,10019,1978.0,1050000,2021-01-20
2,10019,1978.0,1200000,2020-12-23
2,10019,1978.0,1930000,2021-03-15
2,10019,1978.0,0,2020-04-30
2,10019,1978.0,1950000,2021-03-01
2,10019,1978.0,1400000,2020-12-30
2,10019,1978.0,915000,2020-06-26
2,10019,1978.0,3250000,2020-09-30
2,10019,1978.0,0,2020-08-03
2,10019,1978.0,1860000,2021-02-17
2,10019,1978.0,2700000,2021-03-30
2,10019,1978.0,1550000,2021-03-10
2,10019,1978.0,1700000,2020-09-29
2,10019,1978.0,10,2021-01-22
2,10019,1978.0,3150000,2020-12-17
2,10019,1978.0,2450000,2020-04-22
2,10019,1987.0,630000,2020-06-25
2,10019,1987.0,1650000,2020-07-07
2,10019,1987.0,0,2020-11-12
2,10019,1987.0,0,2020-11-12
2,10019,1987.0,1820000,2020-05-29
2,10019,1987.0,25000,2020-12-09
2,10019,1987.0,0,2020-11-12
2,10019,1955.0,7500000,2021-02-05
2,10019,1955.0,10450000,2020-08-20
2,10019,1955.0,3750000,2021-01-29
2,10036,2005.0,1935000,2020-09-23
2,10019,2012.0,0,2020-05-27
2,10019,2012.0,0,2020-08-18
2,10019,1982.0,825000,2020-07-23
2,10019,1982.0,0,2021-03-10
2,10019,1982.0,2250000,2020-11-25
2,10019,1982.0,2790000,2020-10-09
2,10019,1982.0,0,2020-06-03
2,10019,1982.0,3500000,2020-07-07
2,10019,1982.0,2525000,2020-06-01
2,10019,1982.0,4500000,2020-06-30
2,10019,1982.0,4500000,2020-06-30
2,10019,1982.0,1400000,2020-10-20
2,10019,1925.0,0,2020-12-07
2A,10036,1925.0,5600000,2020-05-27
2A,10019,1920.0,2375000,2021-02-08
2A,10019,1920.0,2375000,2021-02-08
2B,10019,1915.0,0,2021-03-01
2B,10019,1915.0,353000,2020-12-23
2B,10019,1915.0,0,2020-06-29
2B,10019,1915.0,0,2020-12-31
2C,10019,1907.0,4000000,2020-07-10
2,10019,1912.0,589000,2020-07-14
2,10019,1912.0,925000,2020-08-31
2,10019,1912.0,1025000,2021-03-22
2,10019,1912.0,1375000,2021-01-20
4,10019,1972.0,0,2020-05-27
4,10036,1926.0,110000000,2020-12-10
4,10036,1987.0,0,2020-10-26
4,10036,1915.0,0,2020-08-06
4,10036,1925.0,7900000,2020-10-01
4,10036,1920.0,6000000,2020-10-26
4,10036,1920.0,0,2020-12-21
4,10036,1920.0,9500000,2021-03-02
4,10019,2007.0,0,2020-11-14
4,10019,2007.0,0,2020-12-01
