TAX CLASS AT PRESENT,ZIP CODE,SALE PRICE,SALE DATE
2,10013,1632062,2020-10-13
2,10013,3518547,2020-08-21
2,10013,1820960,2020-05-28
2,10013,2845902,2020-04-22
2,10013,6426357,2020-09-09
2,10013,4320908,2020-09-11
2,10013,1801967,2020-04-15
2,10013,2850000,2020-05-01
2,10013,2999999,2020-09-10
2,10013,2250000,2020-12-16
2,10013,3150000,2020-04-22
2,10013,4850000,2021-03-23
2,10013,3550000,2020-05-21
2,10013,5625000,2021-01-22
2,10013,757500,2020-09-17
2,10013,395800,2020-12-28
2,10013,2199000,2020-11-24
2,10013,2400000,2020-08-31
2,10013,2643900,2021-01-11
2,10013,2660000,2020-05-15
2,10013,1420000,2020-06-16
2,10013,3625000,2020-04-29
2,10013,2900000,2021-03-30
2,10013,1480000,2020-11-06
2,10013,3838000,2020-04-03
2,10013,4150000,2020-12-07
2,10013,4334000,2020-05-12
2,10013,8449973,2020-06-17
2,10013,3175000,2021-01-08
2,10013,4025000,2020-10-28
2,10013,3500000,2021-03-16
2,10013,5800000,2021-02-26
2,10013,6150000,2020-09-18
2,10013,21551257,2020-04-01
2A,10013,7100000,2020-04-02
2C,10007,4100000,2020-08-25
2C,10007,2600000,2020-11-16
2C,10007,2025000,2021-03-11
2C,10007,3025000,2021-03-19
2C,10007,5400000,2020-12-21
2C,10007,2600000,2020-11-04
2C,10013,2650000,2020-12-02
2C,10007,1150000,2020-10-30
2C,10013,4050000,2020-06-30
4,10007,3717900,2020-11-19
4,10038,35819000,2020-09-09
4,10007,12000000,2021-01-06
4,10013,2487500,2020-09-18
4,10013,1480000,2020-11-06
4,10013,4334000,2020-05-12
4,10013,2199000,2020-11-24
4,10013,2199000,2020-11-24
4,10013,3838000,2020-04-03
4,10013,3625000,2020-04-29
4,10013,2400000,2020-08-31
4,10013,2660000,2020-05-15
4,10013,4150000,2020-12-07
4,10013,2900000,2021-03-30
4,10013,8449973,2020-06-17
4,10013,2660000,2020-05-15
4,10013,1420000,2020-06-16
1,10019,7500000,2020-12-18
1,10019,3050000,2020-06-25
2B,10036,5468235,2020-05-29
2,10036,5758704,2020-05-29
2,10036,10084984,2020-05-29
2,10019,6372575,2021-03-01
2,10036,4000000,2020-10-15
2,10019,153400,2020-10-26
2,10019,481330,2020-04-07
2,10019,544500,2021-03-26
2,10019,422328,2020-05-13
2,10036,675000,2020-09-11
2,10036,540000,2020-06-25
2,10036,620000,2020-07-29
2,10036,440000,2021-02-08
2,10036,360000,2020-12-17
2,10036,475000,2020-12-17
2,10036,350000,2021-01-20
2C,10036,1300000,2020-11-09
2C,10036,1300000,2020-11-09
2C,10036,1300000,2020-11-09
2C,10036,1300000,2020-11-09
2C,10036,1300000,2020-11-09
2C,10036,1300000,2020-11-09
2C,10036,1300000,2020-11-09
2,10036,80320,2020-08-27
2C,10036,605000,2020-09-09
2,10036,550000,2020-12-23
2C,10019,330000,2020-06-26
2,10019,530000,2020-11-09
2,10019,515000,2020-05-22
2,10019,320000,2020-06-26
2,10019,385000,2020-09-09
2,10019,309000,2020-06-22
2C,10019,355000,2021-01-12
2C,10019,299000,2020-10-19
2,10036,525000,2021-01-15
2,10036,1210000,2020-08-28
2,10036,410000,2021-01-08
2,10036,410000,2021-01-11
2,10019,480000,2020-12-21
2,10019,425000,2020-06-04
2,10036,740000,2020-07-30
2,10036,490000,2020-10-29
2,10036,900000,2020-09-25
2,10036,455000,2021-03-01
2,10036,1350000,2021-03-11
2,10036,655000,2020-06-15
2,10019,1100000,2021-02-22
2,10019,405000,2021-03-24
2,10019,250000,2020-07-29
2,10019,295000,2020-05-20
2,10019,260000,2021-01-28
2,10019,270000,2020-08-20
2,10019,242500,2021-02-04
2,10019,292500,2021-03-18
2,10019,635000,2020-10-09
2,10019,444086,2020-05-11
2,10019,313000,2020-10-20
2,10019,590000,2020-08-13
2,10019,775000,2020-06-02
2,10036,1180000,2020-08-28
2,10036,1215000,2021-02-24
2,10036,800000,2021-01-15
2,10036,1750000,2021-01-26
2,10019,1475000,2021-02-08
2,10019,2175000,2020-09-22
2,10019,4300000,2020-09-22
2,10019,1369242,2020-04-04
2,10019,16429397,2021-03-22
2,10019,16429397,2021-03-22
2,10019,16429397,2021-03-22
2,10019,16429397,2021-03-22
2,10019,16429397,2021-03-22
2,10019,16429397,2021-03-22
2,10019,1500000,2020-11-24
2,10019,16429397,2021-03-22
2,10019,16429397,2021-03-22
2,10019,1525000,2021-03-12
2,10019,875000,2020-12-08
2,10019,850000,2020-10-16
2,10019,1095000,2020-11-09
2,10019,1200000,2020-12-18
2,10019,1550000,2020-12-22
2,10019,1250000,2020-04-17
2,10019,2495000,2020-10-09
2,10019,1250000,2020-08-19
2,10019,4730000,2021-01-08
2,10019,1260000,2020-09-01
2,10019,1988000,2020-04-30
2,10019,1500000,2020-12-04
2,10036,690000,2021-03-19
2,10036,769000,2021-02-09
2,10036,835000,2020-09-11
2,10036,1575000,2020-04-28
2,10036,857000,2020-11-06
2,10036,835000,2020-06-02
2,10036,860000,2020-12-02
2,10036,1285000,2020-12-24
2,10036,880000,2020-12-11
2,10036,925000,2020-12-22
2,10036,1159966,2020-06-04
2,10036,1210000,2020-12-04
2,10036,760000,2021-02-12
2,10036,2199511,2020-04-16
2,10036,1999000,2020-05-27
2,10036,1050000,2021-03-15
2,10036,693000,2020-06-16
2,10036,520000,2020-12-29
2,10036,532500,2020-08-20
2,10036,725000,2021-01-12
2,10036,541000,2020-06-05
2,10036,965000,2020-09-02
2,10036,1250000,2020-08-24
2,10036,1335000,2021-02-22
2,10036,650000,2020-10-21
2,10036,1150000,2020-05-07
2,10036,58527,2020-05-18
2,10036,885000,2021-03-02
2,10019,1350000,2021-03-02
2,10036,1025000,2020-08-28
2,10036,880000,2020-04-03
2,10036,927500,2020-04-28
2,10036,1100000,2020-09-21
2,10036,999950,2021-02-17
2,10036,1475000,2020-06-11
2,10036,730000,2020-05-13
2,10036,690000,2021-02-25
2,10036,1010000,2020-06-16
2,10036,835000,2020-07-06
