TAX CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
1,10451,3.0,3.0,2500.0,3306.0,1899.0,1,700000,2021-02-03
1,10451,3.0,3.0,2500.0,3306.0,1899.0,1,0,2020-05-19
1,10451,3.0,3.0,2464.0,4194.0,2006.0,1,1045000,2021-03-01
1,10456,3.0,3.0,2743.0,3804.0,2007.0,1,0,2020-07-08
1,10456,3.0,3.0,3462.0,3402.0,2006.0,1,10,2020-05-19
1,10455,3.0,3.0,1949.0,3804.0,2006.0,1,0,2020-10-29
1,10455,3.0,3.0,1949.0,3804.0,2006.0,1,0,2021-03-04
1,10456,3.0,3.0,1748.0,3240.0,1920.0,1,0,2021-01-19
1,10456,3.0,3.0,1748.0,3055.0,1910.0,1,485000,2020-08-28
1,10456,3.0,3.0,2187.0,3548.0,2003.0,1,0,2020-11-13
1,10456,3.0,3.0,1688.0,3324.0,2008.0,1,0,2020-11-10
1,10456,3.0,3.0,1688.0,3324.0,2008.0,1,0,2020-06-12
1,10459,3.0,3.0,2650.0,2622.0,1910.0,1,10,2020-11-02
1,10459,3.0,3.0,2650.0,3072.0,1910.0,1,0,2020-05-19
1,10459,3.0,3.0,2650.0,3072.0,1910.0,1,0,2020-07-07
1,10455,3.0,3.0,1765.0,2988.0,1901.0,1,280250,2020-08-07
1,10455,3.0,3.0,1728.0,2748.0,1901.0,1,865000,2021-02-22
1,10455,3.0,3.0,2349.0,2812.0,2006.0,1,0,2020-11-18
1,10455,3.0,3.0,2132.0,3450.0,1901.0,1,700000,2020-08-05
1,10455,3.0,3.0,2594.0,2640.0,1901.0,1,0,2020-08-12
1,10455,3.0,3.0,2594.0,2640.0,1901.0,1,0,2020-06-03
1,10459,3.0,3.0,1718.0,2784.0,2004.0,1,0,2020-08-13
1,10459,3.0,3.0,1065.0,2700.0,1900.0,1,0,2020-05-21
1,10459,3.0,3.0,1065.0,2700.0,1900.0,1,0,2020-09-01
1,10455,3.0,3.0,1700.0,3120.0,2003.0,1,0,2020-06-12
1,10459,3.0,3.0,1488.0,3000.0,1910.0,1,712787,2020-09-25
1,10459,3.0,3.0,1800.0,3135.0,1899.0,1,0,2020-11-24
1,10459,3.0,3.0,1800.0,3135.0,1899.0,1,625000,2020-09-15
1,10459,3.0,3.0,2963.0,3096.0,1910.0,1,0,2020-07-09
1,10459,3.0,3.0,1739.0,3292.0,2006.0,1,0,2020-10-22
1,10455,3.0,3.0,2500.0,2880.0,1901.0,1,960000,2021-02-03
1,10459,3.0,3.0,1600.0,4800.0,2005.0,1,0,2020-10-07
1,10459,3.0,3.0,1493.0,2802.0,2006.0,1,630000,2020-10-27
1,10459,3.0,3.0,4500.0,3100.0,1901.0,1,890000,2020-10-06
1,10455,3.0,3.0,2500.0,3120.0,1901.0,1,999999,2020-11-04
1,10459,3.0,3.0,2142.0,2466.0,1910.0,1,0,2020-08-27
1,10459,3.0,3.0,2142.0,3348.0,1905.0,1,0,2021-01-22
1,10455,3.0,3.0,2500.0,3282.0,1910.0,1,685000,2021-02-26
1,10455,3.0,3.0,2500.0,3342.0,1901.0,1,688889,2021-01-19
1,10455,3.0,3.0,2500.0,3120.0,1901.0,1,0,2020-06-02
1,10455,3.0,3.0,2000.0,3400.0,2007.0,1,705000,2020-10-14
1,10455,3.0,3.0,2842.0,2502.0,2004.0,1,575000,2020-11-24
1,10455,3.0,3.0,2000.0,3400.0,2007.0,1,0,2020-09-03
1,10459,3.0,3.0,2500.0,3814.0,1901.0,1,0,2020-12-30
1,10459,3.0,3.0,1992.0,3148.0,2004.0,1,813000,2021-02-19
1,10456,3.0,3.0,2260.0,3216.0,1899.0,1,0,2020-09-18
1,10456,3.0,3.0,3058.0,2682.0,1901.0,1,0,2020-04-30
1,10456,3.0,3.0,2437.0,3627.0,1931.0,1,0,2021-02-04
1,10459,3.0,3.0,1900.0,2925.0,2006.0,1,0,2020-09-07
1,10459,3.0,3.0,1900.0,2925.0,2006.0,1,669698,2020-08-24
1,10459,3.0,3.0,1733.0,3075.0,1995.0,1,0,2020-08-26
1,10459,3.0,3.0,1456.0,2280.0,1901.0,1,350000,2020-08-06
1,10459,3.0,3.0,1599.0,1980.0,1901.0,1,0,2020-12-30
1,10459,3.0,3.0,1202.0,2821.0,2006.0,1,835000,2020-11-18
1,10459,3.0,3.0,1800.0,3197.0,1901.0,1,620000,2020-08-06
1,10459,3.0,3.0,2000.0,2880.0,1920.0,1,460000,2020-12-22
1,10459,3.0,3.0,2507.0,2751.0,2002.0,1,0,2020-09-17
1,10459,3.0,3.0,2507.0,2751.0,2002.0,1,1,2020-08-05
1,10459,3.0,3.0,2507.0,2751.0,2002.0,1,0,2021-03-03
1,10459,3.0,3.0,2500.0,3000.0,1999.0,1,0,2020-05-13
1,10459,3.0,3.0,2000.0,3300.0,1931.0,1,725000,2020-10-20
1B,10459,0.0,0.0,1485.0,0.0,1910.0,1,900000,2021-02-09
1B,10459,0.0,0.0,1485.0,0.0,1910.0,1,900000,2021-02-09
1B,10459,0.0,0.0,1485.0,0.0,1910.0,1,900000,2021-02-09
2,10459,17.0,17.0,3000.0,0.0,2020.0,1,0,2020-12-18
1B,10459,0.0,0.0,14035.0,0.0,1931.0,1,2119000,2020-10-22
2,10451,12.0,13.0,5200.0,9300.0,1931.0,2,1400000,2021-02-08
2B,10456,7.0,7.0,2497.0,5324.0,2016.0,2,0,2020-12-31
2,10456,26.0,31.0,4095.0,22230.0,1910.0,2,5900000,2020-10-28
2,10459,21.0,21.0,7496.0,20855.0,1905.0,2,4,2020-12-22
2,10459,21.0,21.0,7495.0,20855.0,1905.0,2,4,2020-12-22
2A,10455,4.0,4.0,2043.0,3720.0,1910.0,2,0,2020-08-12
2A,10455,4.0,4.0,2043.0,3720.0,1910.0,2,0,2020-06-03
2,10455,27.0,27.0,5696.0,18080.0,1912.0,2,4,2020-12-22
2A,10455,4.0,4.0,3125.0,6200.0,1909.0,2,1100000,2021-01-26
2A,10455,4.0,4.0,1944.0,4480.0,1910.0,2,0,2021-01-25
2,10459,20.0,20.0,4629.0,19800.0,1925.0,2,3200000,2021-01-12
2B,10459,8.0,8.0,3325.0,7400.0,1907.0,2,42670,2020-05-18
2B,10459,8.0,8.0,3325.0,7400.0,1907.0,2,42670,2020-05-18
2B,10459,8.0,8.0,3325.0,7400.0,1907.0,2,42670,2020-05-18
2B,10459,8.0,8.0,3325.0,7400.0,1907.0,2,42670,2020-08-24
2B,10459,8.0,8.0,3325.0,7400.0,1907.0,2,42670,2020-05-18
2B,10459,8.0,8.0,3325.0,7400.0,1907.0,2,2021225,2020-05-15
2B,10459,8.0,8.0,3325.0,7400.0,1907.0,2,123983,2020-09-09
2B,10459,8.0,8.0,3325.0,7400.0,1907.0,2,123983,2020-10-01
2B,10459,8.0,8.0,3325.0,7400.0,1907.0,2,124479,2020-09-22
2,10459,30.0,30.0,5844.0,22695.0,1911.0,2,14489298,2020-08-13
2,10459,25.0,25.0,5200.0,24250.0,1925.0,2,14489298,2020-08-13
2B,10459,10.0,10.0,2500.0,9325.0,1925.0,2,14489298,2020-08-13
2,10459,11.0,11.0,2500.0,8340.0,1907.0,2,14489298,2020-08-13
2B,10459,8.0,8.0,3325.0,5696.0,1910.0,2,2000000,2020-06-23
2B,10459,8.0,8.0,3325.0,9600.0,1910.0,2,2000000,2020-06-23
2B,10459,8.0,8.0,3325.0,5696.0,1910.0,2,1850000,2020-06-23
2B,10459,8.0,8.0,3325.0,5696.0,1910.0,2,14489298,2020-08-13
2A,10459,4.0,4.0,2500.0,3318.0,1930.0,2,715000,2020-09-14
2A,10459,4.0,4.0,2500.0,3318.0,1930.0,2,0,2020-09-04
2A,10459,4.0,4.0,2500.0,3200.0,1930.0,2,700000,2020-12-15
2A,10459,4.0,4.0,2500.0,3200.0,1930.0,2,4,2020-12-22
2A,10459,4.0,4.0,2516.0,3200.0,1930.0,2,0,2020-07-15
2A,10459,4.0,4.0,2500.0,3320.0,1930.0,2,408318,2020-07-08
2,10456,14.0,16.0,5180.0,21378.0,1904.0,2,114000,2020-07-27
2,10456,43.0,48.0,10350.0,39814.0,1927.0,2,0,2020-04-30
2,10456,12.0,12.0,3654.0,18174.0,1931.0,2,0,2020-04-30
2,10459,15.0,16.0,2924.0,17450.0,1905.0,2,1650000,2021-03-08
2B,10459,8.0,8.0,1652.0,6656.0,1931.0,2,14489298,2020-08-13
2,10459,18.0,20.0,5000.0,22000.0,1925.0,2,14489298,2020-08-13
2,10456,50.0,51.0,8425.0,34957.0,2019.0,2,13000000,2020-11-18
2,10459,53.0,58.0,23130.0,66427.0,2000.0,2,0,2020-09-02
2,10455,57.0,57.0,5500.0,26592.0,2004.0,2,0,2020-09-22
2A,10459,2.0,5.0,3287.0,7552.0,2015.0,2,2100000,2020-07-13
2A,10459,3.0,4.0,2993.0,9570.0,2005.0,2,0,2021-01-11
4,10455,0.0,5.0,1740.0,6140.0,1933.0,4,3500000,2020-08-04
4,10456,0.0,1.0,2533.0,1592.0,1931.0,4,225000,2020-09-03
4,10455,0.0,3.0,10868.0,10868.0,1963.0,4,0,2021-03-23
4,10455,0.0,1.0,5702.0,27730.0,1931.0,4,4000000,2020-12-22
4,10456,0.0,1.0,2583.0,1250.0,1920.0,4,0,2020-04-10
4,10459,0.0,3.0,5352.0,5100.0,1920.0,4,0,2020-12-03
4,10459,0.0,3.0,3252.0,3220.0,1920.0,4,0,2020-12-03
4,10459,0.0,6.0,9650.0,9650.0,1993.0,4,4000000,2021-02-04
4,10459,0.0,1.0,875.0,800.0,1931.0,4,0,2020-10-28
4,10459,0.0,5.0,5254.0,5254.0,1930.0,4,4100000,2020-06-18
4,10459,0.0,10.0,5344.0,3575.0,1949.0,4,4100000,2020-06-18
4,10459,0.0,2.0,3929.0,3250.0,1920.0,4,4100000,2020-06-18
4,10455,0.0,6.0,5500.0,5500.0,1922.0,4,2510000,2020-12-16
4,10455,0.0,3.0,9350.0,4250.0,1922.0,4,2000000,2020-12-16
4,10459,0.0,1.0,2500.0,2500.0,1930.0,4,422250,2020-08-25
4,10456,0.0,1.0,16347.0,15303.0,1931.0,4,14000000,2020-09-16
4,10456,0.0,1.0,6050.0,6050.0,1998.0,4,14000000,2020-09-16
4,10456,0.0,1.0,2000.0,2000.0,1998.0,4,14000000,2020-09-16
4,10459,0.0,2.0,4159.0,8000.0,1911.0,4,0,2020-10-09
4,10456,0.0,2.0,887.0,1536.0,1920.0,4,400000,2020-11-01
4,10456,0.0,1.0,4875.0,3750.0,1931.0,4,14000000,2020-09-16
4,10456,0.0,1.0,24637.0,27840.0,2004.0,4,14000000,2020-09-16
4,10455,0.0,2.0,67388.0,49629.0,1931.0,4,11800000,2021-02-24
4,10459,0.0,1.0,84229.0,25197.0,1924.0,4,3231948,2020-12-30
4,10451,0.0,1.0,12198.0,16600.0,1931.0,4,5600000,2020-08-04
4,10456,0.0,1.0,7500.0,5760.0,1927.0,4,1500000,2020-07-22
1B,10459,0.0,0.0,38595.0,0.0,1910.0,4,0,2020-08-11
4,10459,0.0,1.0,3750.0,2725.0,2003.0,4,0,2020-11-30
4,10459,0.0,1.0,3750.0,3080.0,2003.0,4,0,2020-11-30
4,10459,0.0,1.0,2500.0,1756.0,2003.0,4,0,2020-11-30
4,10455,23.0,24.0,4500.0,20250.0,1928.0,4,4200000,2020-10-12
1,10454,1.0,1.0,1850.0,1480.0,1998.0,1,420000,2020-06-11
1,10454,1.0,1.0,1808.0,2430.0,1901.0,1,0,2020-07-29
1,10454,1.0,1.0,1020.0,1680.0,1901.0,1,875000,2021-03-17
1,10454,1.0,1.0,2000.0,2256.0,1901.0,1,0,2021-01-14
1,10454,1.0,1.0,1500.0,2183.0,1901.0,1,500000,2021-03-25
1,10454,1.0,1.0,1667.0,2400.0,1910.0,1,5000,2020-09-29
1,10454,1.0,1.0,1875.0,2160.0,1910.0,1,175000,2021-03-16
1,10454,1.0,1.0,1492.0,2112.0,1899.0,1,250000,2020-10-07
1,10454,2.0,2.0,1700.0,2080.0,2000.0,1,865000,2021-02-10
1,10454,2.0,2.0,2500.0,2040.0,1901.0,1,735000,2020-11-13
1,10454,2.0,2.0,2950.0,2080.0,2001.0,1,640000,2021-02-16
1,10454,2.0,2.0,2083.0,3042.0,2000.0,1,740000,2020-05-29
1,10454,2.0,2.0,2000.0,2280.0,1990.0,1,0,2021-01-21
1,10454,2.0,2.0,2000.0,2280.0,1990.0,1,0,2020-06-10
1,10454,2.0,2.0,1791.0,2280.0,1994.0,1,0,2020-06-01
1,10454,2.0,2.0,2000.0,2000.0,1991.0,1,0,2020-12-23
1,10455,2.0,2.0,3367.0,2340.0,1993.0,1,0,2020-11-17
1,10454,2.0,2.0,1325.0,2352.0,1901.0,1,999000,2020-10-29
1,10451,2.0,2.0,2037.0,2500.0,1930.0,1,730000,2020-06-17
1,10451,2.0,2.0,2037.0,2500.0,1930.0,1,0,2020-08-18
1,10454,2.0,2.0,1758.0,1683.0,2000.0,1,786500,2020-05-15
1,10454,2.0,2.0,2570.0,2280.0,1999.0,1,775000,2021-01-05
1,10454,2.0,2.0,2000.0,2340.0,2000.0,1,765000,2020-11-25
1,10454,2.0,2.0,935.0,2200.0,2007.0,1,0,2020-08-19
1,10454,2.0,2.0,3124.0,2322.0,1999.0,1,750000,2020-04-27
1,10454,2.0,2.0,1650.0,1440.0,1901.0,1,0,2020-07-22
1,10454,2.0,2.0,1650.0,1440.0,1901.0,1,87400000,2020-09-30
1,10454,2.0,2.0,1658.0,1392.0,1901.0,1,87400000,2020-09-30
1,10454,2.0,2.0,1658.0,1392.0,1901.0,1,0,2020-07-22
1,10454,3.0,3.0,1068.0,2562.0,2005.0,1,0,2021-01-20
1,10454,3.0,3.0,1667.0,2256.0,1901.0,1,0,2020-06-01
1,10454,3.0,3.0,2038.0,2700.0,1994.0,1,975000,2020-06-05
1,10454,3.0,3.0,2038.0,2700.0,1994.0,1,0,2020-08-17
1,10455,3.0,3.0,2700.0,2262.0,1931.0,1,900000,2021-01-21
1,10455,3.0,3.0,1666.0,2001.0,1920.0,1,730000,2020-07-20
1,10455,3.0,3.0,1806.0,2550.0,1901.0,1,0,2020-07-31
2,10454,27.0,29.0,5000.0,22576.0,1906.0,2,0,2020-10-01
2,10454,25.0,30.0,4100.0,23329.0,1915.0,2,5000000,2021-01-27
2B,10454,7.0,8.0,2000.0,7425.0,1931.0,2,0,2020-07-16
2A,10454,4.0,4.0,1667.0,2268.0,1931.0,2,750000,2020-11-19
2B,10455,7.0,9.0,2685.0,11375.0,1931.0,2,1900000,2020-09-04
2A,10454,4.0,4.0,1611.0,4616.0,1915.0,2,795000,2020-12-09
2,10454,13.0,17.0,3034.0,14100.0,1915.0,2,2395870,2021-03-24
2,10454,22.0,22.0,4500.0,15985.0,1900.0,2,29500000,2020-10-30
2,10454,26.0,26.0,4500.0,18837.0,1900.0,2,29500000,2020-10-30
2,10454,35.0,37.0,4000.0,19051.0,1900.0,2,29500000,2020-10-30
2,10454,28.0,29.0,4000.0,16466.0,1909.0,2,29500000,2020-10-30
2,10454,16.0,17.0,4000.0,14939.0,1909.0,2,29500000,2020-10-30
2,10455,79.0,81.0,21485.0,91998.0,1887.0,2,11250000,2020-10-30
2,10451,370.0,373.0,67000.0,448890.0,2019.0,2,0,2021-02-02
2,10451,430.0,435.0,48976.0,423950.0,2018.0,2,0,2020-12-29
2,10451,430.0,435.0,48976.0,423950.0,2018.0,2,0,2020-11-02
2,10454,191.0,191.0,85930.0,179130.0,1985.0,2,64000000,2020-12-22
4,10455,0.0,3.0,2619.0,6507.0,1931.0,4,1550000,2020-10-21
4,10455,0.0,1.0,454841.0,2109.0,2006.0,4,0,2020-08-31
4,10451,0.0,0.0,10157.0,0.0,1915.0,4,0,2020-06-01
4,10451,0.0,1.0,10242.0,20480.0,1947.0,4,9000000,2020-08-13
4,10454,0.0,1.0,4056.0,11950.0,1931.0,4,1150000,2020-06-29
4,10454,0.0,1.0,32500.0,33000.0,1959.0,4,8324000,2020-10-29
4,10451,0.0,0.0,9425.0,0.0,1915.0,4,0,2020-06-01
4,10455,0.0,1.0,12774.0,12500.0,1931.0,4,3700000,2020-11-10
4,10454,0.0,1.0,6250.0,6250.0,1921.0,4,1990000,2020-09-17
4,10451,0.0,8.0,91244.0,80700.0,1931.0,4,0,2020-06-23
4,10451,0.0,1.0,42488.0,122354.0,2006.0,4,9500000,2020-07-20
4,10451,0.0,2.0,11600.0,3456.0,1954.0,4,12230000,2020-12-31
4,10454,0.0,3.0,55773.0,88000.0,1929.0,4,27900000,2020-12-08
4,10455,0.0,1.0,86960.0,42828.0,1945.0,4,32500000,2020-08-31
4,10455,0.0,1.0,34895.0,22100.0,1965.0,4,0,2020-08-31
4,10451,0.0,0.0,13917.0,0.0,1931.0,4,0,2020-12-26
4,10451,0.0,0.0,6480.0,0.0,1931.0,4,0,2020-12-31
4,10454,0.0,0.0,12344.0,0.0,1974.0,4,0,2020-12-31
4,10451,0.0,0.0,10000.0,0.0,1931.0,4,0,2020-12-31
4,10451,0.0,0.0,9200.0,0.0,1931.0,4,0,2020-12-31
4,10451,0.0,1.0,6550.0,14400.0,1931.0,4,0,2020-12-22
4,10454,0.0,1.0,70000.0,122430.0,2000.0,4,0,2020-07-22
4,10454,0.0,1.0,70000.0,122430.0,2000.0,4,87400000,2020-09-30
2,10454,13.0,13.0,1667.0,2800.0,1910.0,4,0,2020-12-23
4,10454,0.0,1.0,17745.0,17745.0,1990.0,4,4000000,2021-01-04
1,10457,1.0,1.0,2850.0,1304.0,1901.0,1,0,2021-02-16
1,10457,1.0,1.0,2850.0,1304.0,1901.0,1,665000,2021-01-25
1,10457,1.0,1.0,1568.0,1240.0,1901.0,1,504000,2020-06-12
1,10457,1.0,1.0,1583.0,1144.0,1901.0,1,10,2020-10-15
1,10453,1.0,1.0,2202.0,2631.0,1910.0,1,850000,2020-10-15
1,10453,1.0,1.0,2215.0,2631.0,1910.0,1,850000,2020-10-15
1,10457,1.0,1.0,1382.0,1606.0,1899.0,1,0,2021-03-09
1,10453,1.0,1.0,2200.0,1702.0,1899.0,1,0,2020-08-27
1,10453,1.0,1.0,2200.0,1702.0,1899.0,1,0,2020-09-03
1,10457,2.0,2.0,4904.0,3500.0,1920.0,1,15000,2020-05-15
1,10457,2.0,2.0,1900.0,2440.0,1940.0,1,0,2020-06-06
1,10457,2.0,2.0,2565.0,2540.0,1910.0,1,650000,2020-11-25
1,10457,2.0,2.0,2280.0,2540.0,1910.0,1,800000,2020-11-25
1,10457,2.0,2.0,1967.0,2080.0,1901.0,1,765000,2020-06-19
1,10457,2.0,2.0,1960.0,1784.0,1901.0,1,0,2021-03-05
1,10457,2.0,2.0,1608.0,2377.0,1899.0,1,64500,2020-06-19
1,10457,2.0,2.0,1554.0,2377.0,1899.0,1,0,2020-10-30
1,10453,2.0,2.0,2000.0,3192.0,1899.0,1,630977,2021-01-19
1,10453,2.0,2.0,1620.0,3240.0,1899.0,1,795000,2020-10-09
1,10457,2.0,2.0,3737.0,3216.0,1920.0,1,1400000,2020-12-23
1,10457,3.0,3.0,2375.0,2028.0,1901.0,1,580000,2020-05-18
1,10453,3.0,3.0,2000.0,3300.0,1899.0,1,516667,2021-01-19
1,10453,3.0,3.0,3125.0,2640.0,1920.0,1,0,2020-07-23
1,10453,3.0,3.0,3125.0,3399.0,1930.0,1,0,2021-01-26
1,10457,3.0,3.0,1179.0,2244.0,1901.0,1,0,2020-05-26
1,10457,3.0,3.0,1179.0,2244.0,1901.0,1,0,2020-08-24
2,10457,20.0,23.0,7555.0,19000.0,1911.0,2,3850000,2021-02-25
2,10453,43.0,43.0,9375.0,40900.0,1939.0,2,6350000,2021-03-26
2,10453,36.0,36.0,6882.0,34200.0,1937.0,2,3800000,2020-07-07
2,10453,83.0,83.0,19570.0,93400.0,1939.0,2,12480000,2020-05-29
4,10457,0.0,1.0,14209.0,1350.0,1920.0,4,0,2021-02-12
4,10457,0.0,1.0,3230.0,5304.0,1920.0,4,557328,2020-04-16
1,10460,1.0,1.0,2538.0,1260.0,1960.0,1,0,2020-05-28
1,10462,1.0,1.0,3817.0,1608.0,1930.0,1,0,2020-09-05
1,10462,1.0,1.0,3817.0,1608.0,1930.0,1,445000,2021-02-19
1,10462,1.0,1.0,8748.0,1170.0,1930.0,1,1350000,2020-09-29
1,10462,1.0,1.0,1912.0,1540.0,1910.0,1,202699,2020-07-29
1,10462,1.0,1.0,1749.0,1816.0,1910.0,1,0,2020-10-05
1,10460,1.0,1.0,2516.0,1440.0,1930.0,1,1,2020-11-23
1,10460,1.0,1.0,1350.0,1260.0,1965.0,1,450000,2020-10-14
1,10460,2.0,2.0,2375.0,1464.0,1901.0,1,0,2020-11-19
1,10460,2.0,2.0,2305.0,2022.0,1899.0,1,475000,2021-02-12
1,10460,2.0,2.0,2409.0,1734.0,1899.0,1,33000,2020-08-06
1,10460,2.0,2.0,2300.0,1884.0,1905.0,1,630000,2020-11-30
1,10460,2.0,2.0,2500.0,3090.0,1930.0,1,280000,2020-12-21
1,10460,2.0,2.0,5472.0,2185.0,1940.0,1,512129,2021-01-22
1,10460,2.0,2.0,2375.0,3120.0,1899.0,1,700000,2020-04-03
1,10460,2.0,2.0,2400.0,1760.0,1899.0,1,590000,2021-02-03
1,10460,2.0,2.0,2375.0,1958.0,1925.0,1,600000,2020-04-06
1,10460,2.0,2.0,2375.0,3432.0,1965.0,1,0,2020-11-27
1,10460,2.0,2.0,2375.0,2050.0,1920.0,1,565000,2021-03-22
1,10460,2.0,2.0,2375.0,2396.0,1925.0,1,0,2020-09-18
1,10460,2.0,2.0,2200.0,1680.0,1950.0,1,620000,2021-01-29
1,10460,2.0,2.0,1225.0,2208.0,1901.0,1,450000,2020-06-29
1,10462,2.0,2.0,3686.0,2388.0,1920.0,1,990000,2021-03-23
1,10462,2.0,2.0,2468.0,2112.0,1920.0,1,900000,2020-11-30
1,10462,2.0,2.0,2535.0,2874.0,1920.0,1,0,2020-08-07
1,10462,2.0,2.0,3675.0,2298.0,1920.0,1,785000,2020-10-19
1,10462,2.0,2.0,2575.0,1328.0,1910.0,1,630000,2021-02-10
1,10462,2.0,2.0,2250.0,2680.0,1930.0,1,0,2021-01-11
1,10460,2.0,2.0,2450.0,2474.0,1925.0,1,552500,2021-01-25
1,10460,2.0,2.0,2375.0,2240.0,1901.0,1,608000,2020-11-04
1,10460,2.0,2.0,2375.0,1890.0,1901.0,1,1,2021-02-25
1,10460,2.0,2.0,2375.0,3120.0,1899.0,1,700000,2020-06-22
1,10460,2.0,2.0,2500.0,2616.0,2009.0,1,755000,2020-04-29
1,10460,2.0,2.0,2500.0,1660.0,1920.0,1,630500,2021-01-20
1,10460,2.0,2.0,2375.0,2197.0,1920.0,1,0,2020-09-18
1,10460,3.0,3.0,2780.0,3150.0,1925.0,1,485000,2021-03-03
1,10460,3.0,3.0,2500.0,3381.0,1910.0,1,0,2020-05-21
1,10460,3.0,3.0,2375.0,3200.0,1930.0,1,0,2021-02-11
1,10462,3.0,3.0,2250.0,3100.0,1925.0,1,0,2020-04-24
1,10460,3.0,3.0,2375.0,2502.0,1930.0,1,0,2020-12-31
1,10460,3.0,3.0,3000.0,2786.0,1910.0,1,499000,2021-03-24
1,10462,3.0,3.0,1912.0,3006.0,2008.0,1,1250000,2020-12-02
1,10462,3.0,3.0,1957.0,3006.0,2008.0,1,995000,2020-12-02
1,10462,3.0,3.0,2004.0,3006.0,2008.0,1,995000,2020-12-02
1,10462,3.0,3.0,2550.0,3202.0,1920.0,1,0,2020-08-13
1,10462,3.0,3.0,2350.0,3810.0,2013.0,1,0,2020-10-23
1,10462,3.0,3.0,2350.0,3810.0,2013.0,1,0,2020-09-09
1,10462,3.0,3.0,2450.0,2600.0,1920.0,1,0,2020-12-04
1,10462,3.0,3.0,2577.0,3780.0,1930.0,1,0,2020-06-08
1,10462,3.0,3.0,2565.0,3604.0,1930.0,1,900000,2021-02-19
1,10460,3.0,3.0,2375.0,3591.0,1920.0,1,900000,2020-07-17
1,10460,3.0,3.0,2375.0,3591.0,1920.0,1,140000,2020-05-21
1,10460,3.0,3.0,1568.0,2772.0,1899.0,1,625000,2021-02-17
1,10460,3.0,3.0,2945.0,2529.0,2003.0,1,750000,2020-09-09
1,10460,3.0,3.0,2940.0,2529.0,2003.0,1,750000,2020-09-09
1,10460,3.0,3.0,2500.0,2096.0,1899.0,1,0,2021-02-15
1,10460,3.0,3.0,2375.0,2838.0,1899.0,1,700000,2020-04-03
1,10460,3.0,3.0,2500.0,3426.0,1915.0,1,525000,2020-09-17
1,10460,3.0,3.0,2500.0,3072.0,1915.0,1,0,2020-11-03
1,10462,3.0,3.0,2455.0,1786.0,1920.0,1,708000,2021-02-18
1,10460,3.0,3.0,2500.0,3246.0,1925.0,1,499999,2021-03-02
1,10460,3.0,3.0,4750.0,3920.0,1925.0,1,0,2021-02-10
1,10460,3.0,3.0,2375.0,2922.0,1920.0,1,0,2020-12-21
2,10462,15.0,16.0,5400.0,0.0,2020.0,1,0,2020-10-13
2B,10460,7.0,7.0,2375.0,5025.0,1929.0,2,0,2021-02-15
2A,10460,4.0,4.0,3600.0,3472.0,1924.0,2,0,2020-10-15
2A,10460,4.0,4.0,3600.0,3472.0,1924.0,2,900000,2020-08-17
2A,10460,4.0,4.0,2250.0,3850.0,1924.0,2,0,2020-06-03
2A,10460,4.0,4.0,2250.0,3850.0,1924.0,2,0,2020-08-12
2A,10460,4.0,4.0,2250.0,3850.0,1924.0,2,1136000,2020-10-30
2A,10462,4.0,4.0,2250.0,3850.0,1925.0,2,0,2020-08-28
2A,10460,4.0,4.0,3159.0,3960.0,1920.0,2,0,2020-05-14
2,10460,9.0,18.0,9689.0,17120.0,1928.0,2,5600000,2021-03-26
2,10460,17.0,17.0,3600.0,13280.0,1927.0,2,2200000,2020-09-03
2,10460,23.0,26.0,5010.0,20604.0,1926.0,2,3822500,2020-09-21
2A,10460,4.0,5.0,1900.0,3100.0,1926.0,2,1100000,2020-07-21
4,10462,0.0,1.0,2610.0,1984.0,1925.0,4,0,2021-02-19
4,10460,0.0,1.0,2500.0,425.0,1930.0,4,0,2020-11-30
4,10460,0.0,1.0,2500.0,425.0,1930.0,4,0,2020-12-31
4,10460,0.0,1.0,2725.0,722.0,1925.0,4,900000,2020-07-17
4,10460,0.0,1.0,2725.0,722.0,1925.0,4,140000,2020-05-21
4,10460,0.0,1.0,1836.0,0.0,1958.0,4,0,2021-02-17
2,10462,11.0,12.0,2700.0,0.0,2020.0,4,0,2020-10-13
1,10469,1.0,1.0,2567.0,1914.0,1945.0,1,565000,2020-11-13
1,10469,1.0,1.0,11900.0,3410.0,1935.0,1,1100000,2021-01-11
1,10469,1.0,1.0,3815.0,1500.0,1950.0,1,840000,2021-02-09
1,10469,1.0,1.0,2500.0,1786.0,1950.0,1,700000,2020-05-05
1,10469,1.0,1.0,4988.0,2475.0,2018.0,1,0,2021-01-14
1,10469,1.0,1.0,5000.0,1496.0,1960.0,1,0,2020-05-29
1,10469,1.0,1.0,5000.0,2186.0,1931.0,1,0,2020-12-03
1,10469,1.0,1.0,5617.0,1500.0,1940.0,1,875000,2021-01-22
1,10469,1.0,1.0,2500.0,1912.0,1960.0,1,0,2020-07-14
1,10469,1.0,1.0,2400.0,1912.0,1960.0,1,660000,2020-12-15
1,10469,1.0,1.0,2400.0,1912.0,1960.0,1,655000,2020-09-22
1,10469,1.0,1.0,6300.0,1900.0,1935.0,1,0,2020-11-10
1,10469,1.0,1.0,5000.0,1740.0,1940.0,1,620000,2020-07-08
