TAX CLASS AT PRESENT,ZIP CODE,SALE PRICE,SALE DATE
2,11106,454000,2020-10-16
2,11106,489000,2020-11-24
2,11106,633000,2021-03-12
2,11106,385000,2020-07-30
2,11106,632000,2020-10-29
2,11106,525000,2020-08-07
2,11106,525000,2020-06-04
2,11106,710000,2020-10-28
2,11106,550000,2020-11-30
2,11103,270000,2020-05-21
2,11102,475000,2020-06-17
2,11102,585000,2021-02-26
2,11102,450000,2020-10-19
2,11106,950000,2021-01-08
2,11106,920000,2020-12-01
2,11106,985000,2020-11-18
2,11102,1133000,2020-09-30
2,11102,830000,2020-07-30
2,11102,850000,2020-10-13
2,11102,890000,2020-10-28
2,11102,875000,2020-06-03
2,11102,845000,2021-02-04
2,11106,514216,2021-02-24
2,11106,527871,2021-02-17
2,11106,560038,2021-01-29
2,11106,585983,2021-01-13
2,11106,519308,2021-02-03
2,11106,518301,2021-03-22
2,11106,580403,2021-03-16
2,11106,559019,2021-03-03
2,11106,692410,2021-03-09
2,11106,791180,2021-03-04
2,11106,423867,2021-03-02
2,11106,567300,2021-01-14
2,11106,578366,2021-02-16
2,11106,840056,2021-01-08
2,11106,796597,2021-01-15
2,11106,580403,2021-02-19
2,11106,595817,2021-01-07
2,11106,855330,2021-01-21
2,11106,580403,2021-03-01
2,11106,790162,2021-02-18
2,11106,672045,2021-03-01
2,11106,547819,2021-02-08
2,11106,580403,2021-01-29
2,11106,565000,2021-02-11
2,11106,581983,2021-02-26
2,11106,682228,2021-02-11
2,11106,985000,2020-12-29
2,11106,651680,2021-02-11
2,11106,656771,2021-03-18
2,11102,1267721,2020-11-18
2,11106,785000,2020-07-23
2,11106,699000,2020-04-30
2,11106,698500,2021-02-25
2,11106,628000,2020-09-15
2,11106,545000,2020-06-02
2,11106,680000,2020-11-24
2,11106,760000,2020-12-02
2,11106,670000,2020-09-10
2,11102,616000,2020-09-04
2,11102,515000,2020-05-11
2,11102,599000,2020-08-28
2,11102,154841,2020-10-01
2,11102,580000,2020-12-15
2,11102,465000,2020-11-05
2,11106,490000,2020-09-30
2,11102,717866,2020-05-19
2,11102,696483,2020-05-22
2,11102,650000,2020-04-01
2,11106,635000,2020-07-31
2,11106,590585,2020-04-16
2,11106,946973,2020-08-20
2,11103,707000,2020-12-08
2,11103,765000,2020-04-16
2,11103,650000,2021-03-01
2,11103,850000,2020-12-22
2,11106,999999,2021-02-08
2,11106,999900,2020-12-07
2,11103,730000,2021-02-05
2,11103,655000,2020-05-13
2,11103,655000,2021-01-21
2,11103,650000,2020-10-02
2,11103,600000,2021-02-10
2,11105,617000,2020-05-18
2,11102,580000,2020-09-01
2,11102,639000,2020-07-07
2,11102,450000,2020-08-05
2,11102,770000,2020-09-29
2,11102,760000,2020-05-05
2,11102,600000,2020-12-04
2,11102,692500,2021-02-24
2,11102,815000,2021-02-12
2,11102,799000,2021-03-12
2,11102,820000,2020-06-11
2,11102,645000,2020-05-27
2,11102,715000,2020-08-27
2,11102,1350000,2020-09-10
2A,11106,1800000,2020-08-26
2A,11103,2000000,2020-10-23
2A,11103,2500000,2020-05-06
2B,11103,1915000,2020-06-05
2A,11103,410000,2020-04-24
2A,11103,1700000,2020-04-15
2A,11105,2310000,2020-07-02
